shot_id,is_goal,actual_gk_x,actual_gk_y,actual_v,optimal_gk_x,optimal_gk_y,optimal_v,regret,category
9d58e332-685a-44ab-a777-b6b234b103c4,1,108.5,38.8,0.3679454028606415,119.0,39.5,0.16352535784244537,0.2044200450181961,user
0c5620fc-6589-44c4-ba23-dee1a5c8d929,1,116.1,43.6,0.42600077390670776,112.5,45.5,0.33081525564193726,0.09518551826477051,user
ff82f3b7-7cd4-4822-b2a8-b6fce3ec3158,0,114.2,44.6,0.3359229266643524,119.0,39.5,0.11721637845039368,0.21870654821395874,user
cb22793f-8f19-400c-9506-9f5d4e44d91b,0,117.9,49.4,0.07330992072820663,119.5,39.5,0.08707589656114578,-0.013765975832939148,user
2b44a51a-5755-46b8-bd4d-ca146c9e308c,0,118.5,40.3,0.007117144763469696,119.0,39.5,0.006973324343562126,0.00014382041990756989,user
638092fe-ab55-41e0-9243-7ac7c05601d4,0,118.6,40.2,0.013410382904112339,118.5,39.5,0.013170648366212845,0.00023973453789949417,user
2e571682-4d39-414c-ad5d-e95a61e0fd48,0,117.2,35.1,0.18455342948436737,119.5,39.5,0.07539604604244232,0.10915738344192505,user
33246ed7-1eca-4464-9300-0513852ab0a8,0,115.7,40.2,0.04321281984448433,119.0,39.5,0.029373733326792717,0.013839086517691612,user
