shot_id,is_goal,shooter_x,shooter_y,optimal_gk_x,optimal_gk_y,actual_v,optimal_v,regret,y_pinned,on_goal_line,post_side
a2d87b69-dd13-4359-9909-e92bc1d8b665,0,93.1,30.9,119.0,37.0,0.009838348254561424,0.005832935683429241,0.004005412571132183,False,False,near
55c6ab4c-e91a-4182-94a5-80b5f5431026,0,105.4,43.2,119.0,38.0,0.23437999188899994,0.1082041785120964,0.12617581337690353,False,False,centre
cbb20e5a-2253-4351-b7a3-fc55d030f16a,0,94.2,18.7,120.0,40.0,0.0039546070620417595,0.0034786523319780827,0.00047595473006367683,False,True,centre
ae9c744e-7c3e-4ef3-8c27-b9d05ce2a855,0,100.5,21.6,119.0,36.5,0.01820308342576027,0.0178928691893816,0.00031021423637866974,False,False,near
adcd96c8-a44a-4339-850f-e1109cce0429,0,107.9,40.5,119.0,40.5,0.11306125670671463,0.10686664283275604,0.006194613873958588,False,False,centre
795298f4-cb2f-4273-bdcb-2a48e5bb7697,1,103.8,36.9,119.0,37.0,0.0727909654378891,0.0599634051322937,0.012827560305595398,False,False,near
a398be07-0056-4561-9d06-103c6ff821ad,0,107.1,50.5,119.0,38.5,0.05847342684864998,0.03350863233208656,0.024964794516563416,False,False,centre
afc49602-7261-400e-be08-863fa2a007cb,0,109.5,41.7,110.0,41.5,0.11489485949277878,0.07378006726503372,0.041114792227745056,False,False,centre
2eb5550f-ba29-4fab-a4c9-ee1c1cdeab97,0,88.1,39.9,119.0,37.0,0.032779548317193985,0.013970178551971912,0.018809369765222073,False,False,near
33b124c0-6815-46aa-8f25-610f6dd6b7f7,0,111.2,32.9,119.0,40.0,0.04738300293684006,0.0424199216067791,0.004963081330060959,False,False,centre
1ba8ecf5-19c9-4f74-97f0-a9bdad5c26ee,0,113.0,54.3,119.5,40.0,0.03182442858815193,0.02628432959318161,0.005540098994970322,False,False,centre
264e2204-b8c7-419a-99fa-f356b56928de,0,102.7,29.0,119.0,36.5,0.03170505166053772,0.025331851094961166,0.006373200565576553,False,False,near
4ac3018d-808c-4de6-b42d-9b3c715c6376,0,100.4,33.1,119.0,37.0,0.06903887540102005,0.030768508091568947,0.0382703673094511,False,False,near
34bea182-2699-4330-a562-b305d95ae3a1,0,110.4,44.1,119.0,40.5,0.034354984760284424,0.033443015068769455,0.0009119696915149689,False,False,centre
87b6e94f-367b-4442-871c-4b07ba7dfb07,0,95.7,51.1,119.0,37.5,0.022299300879240036,0.01740461401641369,0.004894686862826347,False,False,far
d756b3de-f863-49ba-ac69-d0b4b06ce61a,0,106.6,49.9,119.0,43.5,0.14291027188301086,0.07147443294525146,0.0714358389377594,False,False,near
33246ed7-1eca-4464-9300-0513852ab0a8,0,98.1,46.0,119.0,37.5,0.04405239224433899,0.02030840329825878,0.023743988946080208,False,False,far
e1739d5b-75ce-4d79-835a-e70b603fe566,0,113.5,31.3,115.5,34.0,0.19443021714687347,0.07503572106361389,0.11939449608325958,True,False,near
