shot_id,is_goal,actual_gk_x,actual_gk_y,actual_v,optimal_gk_x,optimal_gk_y,optimal_v,regret,category
9d58e332-685a-44ab-a777-b6b234b103c4,1,108.5,38.8,0.373580664396286,118.5,37.0,0.14186418056488037,0.23171648383140564,user
0c5620fc-6589-44c4-ba23-dee1a5c8d929,1,116.1,43.6,0.41587427258491516,112.5,45.0,0.29042157530784607,0.1254526972770691,user
ff82f3b7-7cd4-4822-b2a8-b6fce3ec3158,0,114.2,44.6,0.37654656171798706,118.5,39.5,0.20913061499595642,0.16741594672203064,user
cb22793f-8f19-400c-9506-9f5d4e44d91b,0,117.9,49.4,0.038278572261333466,119.5,43.5,0.046454038470983505,-0.00817546620965004,user
2b44a51a-5755-46b8-bd4d-ca146c9e308c,0,118.5,40.3,0.0033863007556647062,118.5,37.5,0.0029483402613550425,0.00043796049430966377,user
638092fe-ab55-41e0-9243-7ac7c05601d4,0,118.6,40.2,0.0035445354878902435,118.5,36.5,0.003488160902634263,5.637458525598049e-05,user
2e571682-4d39-414c-ad5d-e95a61e0fd48,0,117.2,35.1,0.12345317751169205,119.0,40.0,0.045192837715148926,0.07826033979654312,user
33246ed7-1eca-4464-9300-0513852ab0a8,0,115.7,40.2,0.06376060843467712,118.5,37.5,0.035663459450006485,0.02809714898467064,user
