shot_id,is_goal,shooter_x,shooter_y,optimal_gk_x,optimal_gk_y,actual_v,optimal_v,regret,y_pinned,on_goal_line,post_side
a2d87b69-dd13-4359-9909-e92bc1d8b665,0,93.1,30.9,119.0,37.5,0.012920291163027287,0.010597817599773407,0.0023224735632538795,False,False,near
55c6ab4c-e91a-4182-94a5-80b5f5431026,0,105.4,43.2,119.0,40.0,0.19503234326839447,0.10353388637304306,0.09149845689535141,False,False,centre
cbb20e5a-2253-4351-b7a3-fc55d030f16a,0,94.2,18.7,118.5,39.5,0.0017479313537478447,0.0017219317378476262,2.5999615900218487e-05,False,False,centre
ae9c744e-7c3e-4ef3-8c27-b9d05ce2a855,0,100.5,21.6,119.0,39.5,0.020816704258322716,0.01908877305686474,0.0017279312014579773,False,False,centre
adcd96c8-a44a-4339-850f-e1109cce0429,0,107.9,40.5,119.0,40.0,0.14503292739391327,0.13521185517311096,0.009821072220802307,False,False,centre
795298f4-cb2f-4273-bdcb-2a48e5bb7697,1,103.8,36.9,119.0,40.0,0.08827301859855652,0.07893849909305573,0.009334519505500793,False,False,centre
a398be07-0056-4561-9d06-103c6ff821ad,0,107.1,50.5,119.0,39.5,0.08474050462245941,0.047159597277641296,0.037580907344818115,False,False,centre
afc49602-7261-400e-be08-863fa2a007cb,0,109.5,41.7,119.0,40.0,0.15475288033485413,0.14301972091197968,0.01173315942287445,False,False,centre
2eb5550f-ba29-4fab-a4c9-ee1c1cdeab97,0,88.1,39.9,119.0,38.0,0.025142326951026917,0.019145919010043144,0.005996407940983772,False,False,centre
33b124c0-6815-46aa-8f25-610f6dd6b7f7,0,111.2,32.9,119.0,39.5,0.08099890500307083,0.07807565480470657,0.002923250198364258,False,False,centre
1ba8ecf5-19c9-4f74-97f0-a9bdad5c26ee,0,113.0,54.3,119.0,39.5,0.024119161069393158,0.018229451030492783,0.005889710038900375,False,False,centre
264e2204-b8c7-419a-99fa-f356b56928de,0,102.7,29.0,119.0,39.5,0.054714642465114594,0.04515302926301956,0.009561613202095032,False,False,centre
4ac3018d-808c-4de6-b42d-9b3c715c6376,0,100.4,33.1,119.0,39.5,0.1018652394413948,0.057380903512239456,0.04448433592915535,False,False,centre
34bea182-2699-4330-a562-b305d95ae3a1,0,110.4,44.1,119.0,40.0,0.06035865470767021,0.056997738778591156,0.003360915929079056,False,False,centre
87b6e94f-367b-4442-871c-4b07ba7dfb07,0,95.7,51.1,119.0,40.0,0.01881660521030426,0.016334442421793938,0.0024821627885103226,False,False,centre
d756b3de-f863-49ba-ac69-d0b4b06ce61a,0,106.6,49.9,119.0,40.0,0.2043987661600113,0.08838720619678497,0.11601155996322632,False,False,centre
33246ed7-1eca-4464-9300-0513852ab0a8,0,98.1,46.0,119.0,40.0,0.038222357630729675,0.021169332787394524,0.01705302484333515,False,False,centre
e1739d5b-75ce-4d79-835a-e70b603fe566,0,113.5,31.3,119.0,40.0,0.2872462868690491,0.13558349013328552,0.15166279673576355,False,False,centre
88dc4a39-25fe-441e-a93e-8428070b87ea,0,93.1,35.7,119.0,37.5,0.01334387343376875,0.013070291839540005,0.0002735815942287445,False,False,near
3ae3ba5d-a9c1-4621-ac0a-d7160cd8dbe8,0,114.3,43.1,119.0,40.0,0.08292797952890396,0.06705330312252045,0.015874676406383514,False,False,centre
0c5620fc-6589-44c4-ba23-dee1a5c8d929,1,111.2,45.5,112.5,45.5,0.40463507175445557,0.20538514852523804,0.19924992322921753,False,False,near
3e19da2e-72e0-40e6-b7b2-646aebd9b034,0,93.5,60.2,118.5,39.5,0.0013504272792488337,0.0011304428335279226,0.00021998444572091103,False,False,centre
84d67153-5410-49b9-b6fa-abc25de59c90,0,105.2,58.2,119.0,40.0,0.029182646423578262,0.01432507298886776,0.014857573434710503,False,False,centre
cb22793f-8f19-400c-9506-9f5d4e44d91b,0,117.5,51.2,119.0,39.5,0.04896968975663185,0.04222956299781799,0.006740126758813858,False,False,centre
aaee34a3-dce7-44f0-881b-bef840212e97,0,115.9,44.9,117.5,45.0,0.22034870088100433,0.10884016007184982,0.11150854080915451,False,False,near
7379e74d-0d29-4561-8c4c-b72f9a778427,0,95.3,53.6,119.0,40.0,0.014182503335177898,0.01387885119765997,0.0003036521375179291,False,False,centre
474e135b-fc20-41ba-975f-7d819bc3bc61,0,106.2,32.9,119.0,39.5,0.10383311659097672,0.09142229706048965,0.01241081953048706,False,False,centre
627020f0-8cc8-464a-b76e-a40314aac5ac,0,111.8,41.2,119.0,40.0,0.06872863322496414,0.06357738375663757,0.005151249468326569,False,False,centre
6c7fb8ba-3cc7-461c-8f00-9c0073dd24c6,0,106.5,50.2,119.0,40.0,0.11913589388132095,0.06139816343784332,0.05773773044347763,False,False,centre
5519df19-8666-438e-87a5-fa5f14548761,0,103.8,27.8,119.0,39.5,0.11178320646286011,0.061709895730018616,0.05007331073284149,False,False,centre
1e64d879-e62c-4f55-be0c-d72a59d9e1a2,0,102.4,27.0,119.0,39.5,0.04572795331478119,0.039021167904138565,0.006706785410642624,False,False,centre
ebfc1b09-1d42-4e76-bb2d-12aa80b878b7,0,103.5,20.2,119.0,39.5,0.02282227948307991,0.017638538032770157,0.005183741450309753,False,False,centre
55841771-0945-462c-8e12-87b8e1d5649d,0,93.9,31.2,119.0,38.0,0.022166782990098,0.021497856825590134,0.0006689261645078659,False,False,centre
13c84598-991a-4519-b50a-1207432df8e5,0,103.2,41.5,119.0,40.0,0.1102280542254448,0.07485245168209076,0.035375602543354034,False,False,centre
f7c51639-2622-431c-9ca3-d947e9aaebc9,1,111.3,37.9,119.0,39.5,0.14543521404266357,0.14330005645751953,0.002135157585144043,False,False,centre
f0a6d34a-981f-4a64-9390-5a1358ecbcd2,0,109.1,50.9,119.0,40.0,0.035112328827381134,0.025034191086888313,0.01007813774049282,False,False,centre
6ee71e50-ff27-4ecf-a34e-f93404da42ad,0,101.2,29.2,119.0,39.5,0.06982719153165817,0.047568898648023605,0.022258292883634567,False,False,centre
a9ec0b06-815b-45a7-815f-500ca753c77a,0,108.6,58.4,119.0,40.0,0.023080451413989067,0.017165547236800194,0.005914904177188873,False,False,centre
5f0a62f2-4c44-4430-9121-b05c5abcfc4d,0,102.3,35.6,119.0,39.5,0.1292528212070465,0.09302251040935516,0.036230310797691345,False,False,centre
f5478da1-d6fe-4c3e-b463-c41b4c54dd36,0,108.1,51.8,119.0,40.0,0.10902193188667297,0.07171913981437683,0.03730279207229614,False,False,centre
e59dadf6-a546-41ea-8a13-bb73748e6bce,0,116.1,37.6,117.5,38.0,0.3561832010746002,0.3254413902759552,0.03074181079864502,False,False,centre
5608e1f8-da01-4431-9455-c60679230cee,0,99.8,50.4,119.0,40.0,0.0573907345533371,0.02922402136027813,0.028166713193058968,False,False,centre
f9c35bc2-0cd6-45fb-8e02-4de71fb77516,0,99.7,42.6,119.0,40.0,0.0656399056315422,0.03462040051817894,0.031019505113363266,False,False,centre
503be7ac-78fc-4535-a2fe-8b1141b2f5cd,0,92.8,41.6,119.0,39.5,0.02076077274978161,0.01604555733501911,0.004715215414762497,False,False,centre
53dfc9ad-95fb-4c28-843f-0996c2570166,1,117.4,40.8,118.5,40.5,0.3062891364097595,0.2671877145767212,0.03910142183303833,False,False,centre
94e6134e-850c-4f6e-9d77-639046e59893,1,110.3,41.9,119.0,40.0,0.20821191370487213,0.12038164585828781,0.08783026784658432,False,False,centre
406b4a17-12cd-4d5b-ba3f-cf026aea9441,0,100.5,43.9,119.0,40.0,0.05830848217010498,0.04841175675392151,0.009896725416183472,False,False,centre
39163aa7-b755-471b-b3aa-8de33f9c6e8b,0,88.1,34.5,119.0,38.0,0.013591224327683449,0.010650862008333206,0.0029403623193502426,False,False,centre
fcee659f-2434-4551-b024-49e48b4cabc9,0,107.6,31.1,119.0,39.5,0.07359837740659714,0.041224729269742966,0.03237364813685417,False,False,centre
c96f18a6-105b-4070-ab48-64e8ff337e20,0,116.6,45.5,118.5,45.5,0.15097740292549133,0.08252931386232376,0.06844808906316757,False,False,near
01b56d45-09e2-48cf-9017-d74b12c65cfa,0,110.0,30.4,119.0,39.5,0.09726496040821075,0.08615096658468246,0.01111399382352829,False,False,centre
0ea1445b-1e5c-4465-95a9-4693f08718cc,1,114.9,35.8,117.5,35.5,0.3039085865020752,0.22683945298194885,0.07706913352012634,False,False,near
638092fe-ab55-41e0-9243-7ac7c05601d4,0,93.6,26.0,119.0,38.0,0.007820012979209423,0.007615020498633385,0.00020499248057603836,False,False,centre
f0965d9e-7465-457d-9f13-7768a43ab44d,0,95.2,51.1,119.0,40.0,0.03140191733837128,0.024163708090782166,0.007238209247589111,False,False,centre
252363c2-076e-480e-8303-09873b048f02,0,102.7,29.4,119.0,40.0,0.05885661393404007,0.03887508437037468,0.01998152956366539,False,False,centre
14bced0a-6b4e-4b23-a893-0b9bc0f015ac,0,103.0,25.3,119.0,39.5,0.034609805792570114,0.02078476920723915,0.013825036585330963,False,False,centre
61a10321-e2c8-47ea-9bda-37827021e09e,1,106.8,39.1,119.0,39.5,0.3278229236602783,0.11849714070558548,0.20932578295469284,False,False,centre
7f553b43-074b-40b6-9391-e68d8d1b8c29,0,94.2,44.9,119.0,39.5,0.015625009313225746,0.01433397177606821,0.0012910375371575356,False,False,centre
c668c8f7-ce8a-40ef-b22b-b390a2ec8e6c,0,89.0,44.9,118.5,40.0,0.009414777159690857,0.009282205253839493,0.00013257190585136414,False,False,centre
f8ee3cc5-9eb9-497a-a15e-3db23fc6bae1,1,115.8,37.9,117.5,38.0,0.4412671625614166,0.34451091289520264,0.09675624966621399,False,False,centre
f3b886fe-0cf9-4639-b9bb-6fb32df8362f,0,108.4,44.5,119.0,40.5,0.1310979127883911,0.08457022905349731,0.0465276837348938,False,False,centre
